ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-04-23,1690.8860401837742,-1405.4961633265389,4024.864240282766,1690.8860401837742,1690.8860401837742,-373.237507357576,-373.237507357576,-373.237507357576,139.8490098278712,139.8490098278712,139.8490098278712,19.504583821765596,19.504583821765596,19.504583821765596,-532.5911010072128,-532.5911010072128,-532.5911010072128,0.0,0.0,0.0,1317.648532826198
2016-04-24,1691.8658481348962,-1361.1033172625514,4337.266870098235,1691.8658481348962,1691.8658481348962,-188.04296916873173,-188.04296916873173,-188.04296916873173,145.06924696342318,145.06924696342318,145.06924696342318,205.6620135962528,205.6620135962528,205.6620135962528,-538.7742297284077,-538.7742297284077,-538.7742297284077,0.0,0.0,0.0,1503.8228789661644
2016-04-25,1692.8456560860182,-773.8217880986832,4641.410220200231,1692.8456560860182,1692.8456560860182,14.391955972827464,14.391955972827464,14.391955972827464,147.68882264617847,147.68882264617847,147.68882264617847,410.58503208099705,410.58503208099705,410.58503208099705,-543.8818987543481,-543.8818987543481,-543.8818987543481,0.0,0.0,0.0,1707.2376120588456
2016-04-26,1693.8254640371401,-1573.4322879186873,3915.41653605249,1693.8254640371401,1693.8254640371401,-570.8751510755269,-570.8751510755269,-570.8751510755269,148.5755751122193,148.5755751122193,148.5755751122193,-171.58788053422506,-171.58788053422506,-171.58788053422506,-547.862845653521,-547.862845653521,-547.862845653521,0.0,0.0,0.0,1122.9503129616132
2016-04-28,1695.7850799393839,-1259.3903199408662,4115.398571791244,1695.7850799393839,1695.7850799393839,-252.72630367816782,-252.72630367816782,-252.72630367816782,140.19105409908474,140.19105409908474,140.19105409908474,159.2206111990376,159.2206111990376,159.2206111990376,-552.1379689762902,-552.1379689762902,-552.1379689762902,0.0,0.0,0.0,1443.058776261216
2016-04-30,1697.7446958416276,-1486.04739963797,3988.9878230235613,1697.7446958416276,1697.7446958416276,-436.77016133648937,-436.77016133648937,-436.77016133648937,94.61147905371278,94.61147905371278,94.61147905371278,19.504583822373306,19.504583822373306,19.504583822373306,-550.8862242125755,-550.8862242125755,-550.8862242125755,0.0,0.0,0.0,1260.9745345051383
2016-05-01,1698.7245037927496,-1315.8247263098804,4074.354294701942,1698.7245037927496,1698.7245037927496,-293.570302351752,-293.570302351752,-293.570302351752,48.730678028014836,48.730678028014836,48.730678028014836,205.66201359572764,205.66201359572764,205.66201359572764,-547.9629939754946,-547.9629939754946,-547.9629939754946,0.0,0.0,0.0,1405.1542014409977
2016-05-02,1699.7043117438716,-1300.5140587245069,4415.813203303242,1699.7043117438716,1699.7043117438716,-146.0094166492364,-146.0094166492364,-146.0094166492364,-13.181187925170615,-13.181187925170615,-13.181187925170615,410.58503208194526,410.58503208194526,410.58503208194526,-543.4132608060111,-543.4132608060111,-543.4132608060111,0.0,0.0,0.0,1553.6948950946353
2016-05-03,1700.6841196949936,-1569.480664218987,3748.8719123988058,1700.6841196949936,1700.6841196949936,-795.5018196193573,-795.5018196193573,-795.5018196193573,-86.71923075251239,-86.71923075251239,-86.71923075251239,-171.58788053223762,-171.58788053223762,-171.58788053223762,-537.1947083346071,-537.1947083346071,-537.1947083346071,0.0,0.0,0.0,905.1823000756362
2016-05-05,1702.6437355972375,-1703.6001993242899,3821.0481149483076,1702.6437355972375,1702.6437355972375,-592.5700311612406,-592.5700311612406,-592.5700311612406,-232.04839710838525,-232.04839710838525,-232.04839710838525,159.2206111997008,159.2206111997008,159.2206111997008,-519.7422452525562,-519.7422452525562,-519.7422452525562,0.0,0.0,0.0,1110.073704435997
2016-05-06,1703.6235435483593,-1355.5031719706224,3939.852133104412,1703.6235435483593,1703.6235435483593,-375.29557464573963,-375.29557464573963,-375.29557464573963,-280.9936338336382,-280.9936338336382,-280.9936338336382,414.2966882142684,414.2966882142684,414.2966882142684,-508.59862902636974,-508.59862902636974,-508.59862902636974,0.0,0.0,0.0,1328.3279689026197
2016-05-07,1704.6033514994813,-1618.9357134363956,3774.2460498940145,1704.6033514994813,1704.6033514994813,-777.6409437214576,-777.6409437214576,-777.6409437214576,-301.1723644492411,-301.1723644492411,-301.1723644492411,19.50458382145455,19.50458382145455,19.50458382145455,-495.9731630936709,-495.9731630936709,-495.9731630936709,0.0,0.0,0.0,926.9624077780237
2016-05-08,1705.5831594506033,-1528.4844473221121,3634.4498095649847,1705.5831594506033,1705.5831594506033,-565.0985965199072,-565.0985965199072,-565.0985965199072,-288.7432925608506,-288.7432925608506,-288.7432925608506,205.6620135953069,205.6620135953069,205.6620135953069,-482.0173175543635,-482.0173175543635,-482.0173175543635,0.0,0.0,0.0,1140.484562930696
2016-05-09,1706.562967401725,-1419.0958089624826,4092.884208205579,1706.562967401725,1706.562967401725,-303.1194433177566,-303.1194433177566,-303.1194433177566,-246.7793245050276,-246.7793245050276,-246.7793245050276,410.5850320815879,410.5850320815879,410.5850320815879,-466.92515089431686,-466.92515089431686,-466.92515089431686,0.0,0.0,0.0,1403.4435240839684
2016-05-10,1707.5427753528472,-1890.0618072342372,3629.415530944256,1707.5427753528472,1707.5427753528472,-807.8156880413638,-807.8156880413638,-807.8156880413638,-185.2970933309775,-185.2970933309775,-185.2970933309775,-171.58788053340203,-171.58788053340203,-171.58788053340203,-450.9307141769843,-450.9307141769843,-450.9307141769843,0.0,0.0,0.0,899.7270873114834
2016-05-11,1708.522583303969,-2348.620301753245,2789.406083190194,1708.522583303969,1708.522583303969,-1591.4083386138473,-1591.4083386138473,-1591.4083386138473,-119.42346922192252,-119.42346922192252,-119.42346922192252,-1037.681048378964,-1037.681048378964,-1037.681048378964,-434.3038210129609,-434.3038210129609,-434.3038210129609,0.0,0.0,0.0,117.11424469012172
2016-05-12,1709.5023912550907,-1461.7872162734736,4121.433895961314,1709.5023912550907,1709.5023912550907,-324.1069835907318,-324.1069835907318,-324.1069835907318,-65.98329559720389,-65.98329559720389,-65.98329559720389,159.22061119817178,159.22061119817178,159.22061119817178,-417.34429919169963,-417.34429919169963,-417.34429919169963,0.0,0.0,0.0,1385.395407664359
2016-05-14,1711.4620071573347,-1341.5270911593564,3911.5798835849073,1711.4620071573347,1711.4620071573347,-411.2573243192156,-411.2573243192156,-411.2573243192156,-47.02887993991816,-47.02887993991816,-47.02887993991816,19.504583822062283,19.504583822062283,19.504583822062283,-383.7330282013599,-383.7330282013599,-383.7330282013599,0.0,0.0,0.0,1300.204682838119
2016-05-15,1712.4418151084567,-1299.2684563504822,4348.233750847547,1712.4418151084567,1712.4418151084567,-249.94642368492592,-249.94642368492592,-249.94642368492592,-87.84673068139828,-87.84673068139828,-87.84673068139828,205.66201359600703,205.66201359600703,205.66201359600703,-367.7617065995347,-367.7617065995347,-367.7617065995347,0.0,0.0,0.0,1462.4953914235307
2016-05-16,1713.4216230595785,-1050.223548953029,4481.2112099338065,1713.4216230595785,1713.4216230595785,-92.83445762353975,-92.83445762353975,-92.83445762353975,-150.61968997273854,-150.61968997273854,-150.61968997273854,410.5850320812303,410.5850320812303,410.5850320812303,-352.7997997320314,-352.7997997320314,-352.7997997320314,0.0,0.0,0.0,1620.5871654360387
2016-05-17,1714.4014310107004,-1669.2762410593864,3660.5740054879466,1714.4014310107004,1714.4014310107004,-727.3362664267734,-727.3362664267734,-727.3362664267734,-216.57631495557868,-216.57631495557868,-216.57631495557868,-171.5878805314146,-171.5878805314146,-171.5878805314146,-339.1720709397801,-339.1720709397801,-339.1720709397801,0.0,0.0,0.0,987.0651645839271
2016-05-18,1715.3812389618224,-2544.6458798123217,2772.5529038386057,1715.3812389618224,1715.3812389618224,-1628.2961768470852,-1628.2961768470852,-1628.2961768470852,-263.43588980436175,-263.43588980436175,-263.43588980436175,-1037.6810483792285,-1037.6810483792285,-1037.6810483792285,-327.1792386634951,-327.1792386634951,-327.1792386634951,0.0,0.0,0.0,87.08506211473718
2016-05-19,1716.3610469129444,-1616.4007118508523,4128.091021264532,1716.3610469129444,1716.3610469129444,-428.6797793696959,-428.6797793696959,-428.6797793696959,-270.8119792529074,-270.8119792529074,-270.8119792529074,159.22061119941878,159.22061119941878,159.22061119941878,-317.0884113162071,-317.0884113162071,-317.0884113162071,0.0,0.0,0.0,1287.6812675432484
2016-05-20,1717.3408548640664,-1107.1367647961524,4406.14269665877,1717.3408548640664,1717.3408548640664,-120.37223290897809,-120.37223290897809,-120.37223290897809,-225.54470882108316,-225.54470882108316,-225.54470882108316,414.2966882153085,414.2966882153085,414.2966882153085,-309.1242123032034,-309.1242123032034,-309.1242123032034,0.0,0.0,0.0,1596.9686219550883
2016-05-21,1718.3207016624508,-1558.523001452375,3937.5497016006443,1718.3207016624508,1718.3207016624508,-409.54226487536454,-409.54226487536454,-409.54226487536454,-125.58595210051055,-125.58595210051055,-125.58595210051055,19.504583822669982,19.504583822669982,19.504583822669982,-303.460896597524,-303.460896597524,-303.460896597524,0.0,0.0,0.0,1308.7784367870863
2016-05-22,1719.3005484608354,-1094.530356682003,4327.613235695534,1719.3005484608354,1719.3005484608354,-75.91210263911674,-75.91210263911674,-75.91210263911674,18.6416167649263,18.6416167649263,18.6416167649263,205.66201359558636,205.66201359558636,205.66201359558636,-300.21573299962944,-300.21573299962944,-300.21573299962944,0.0,0.0,0.0,1643.3884458217187
2016-05-23,1720.2803952592196,-597.2369111895493,4744.537542506209,1720.2803952592196,1720.2803952592196,297.03609131743264,297.03609131743264,297.03609131743264,185.89494940914432,185.89494940914432,185.89494940914432,410.58503208131754,410.58503208131754,410.58503208131754,-299.4438901730293,-299.4438901730293,-299.4438901730293,0.0,0.0,0.0,2017.3164865766523
2016-05-24,1721.260242057604,-1074.9350359179307,4184.450575819808,1721.260242057604,1721.260242057604,-124.21852117037477,-124.21852117037477,-124.21852117037477,348.5043802016751,348.5043802016751,348.5043802016751,-171.58788053257908,-171.58788053257908,-171.58788053257908,-301.13502083947077,-301.13502083947077,-301.13502083947077,0.0,0.0,0.0,1597.0417208872293
2016-05-25,1722.2400888559887,-1966.9906657793165,3459.625277610032,1722.2400888559887,1722.2400888559887,-864.3594195758018,-864.3594195758018,-864.3594195758018,478.53331725922465,478.53331725922465,478.53331725922465,-1037.681048379084,-1037.681048379084,-1037.681048379084,-305.2116884559426,-305.2116884559426,-305.2116884559426,0.0,0.0,0.0,857.8806692801869
2016-05-26,1723.219935654373,-582.3173451644602,4750.237305845876,1723.219935654373,1723.219935654373,401.93276670985665,401.93276670985665,401.93276670985665,554.2418813066954,554.2418813066954,554.2418813066954,159.220611200082,159.220611200082,159.220611200082,-311.52972579692073,-311.52972579692073,-311.52972579692073,0.0,0.0,0.0,2125.1527023642298
2016-05-27,1724.1997824527575,-180.31399033062803,5120.073470050122,1724.1997824527575,1724.1997824527575,659.6845285234631,659.6845285234631,659.6845285234631,565.2683970902547,565.2683970902547,565.2683970902547,414.2966882143905,414.2966882143905,414.2966882143905,-319.8805567811821,-319.8805567811821,-319.8805567811821,0.0,0.0,0.0,2383.8843109762206
2016-05-28,1725.179629251142,-699.2792236729723,4460.332413177767,1725.179629251142,1725.179629251142,204.73002544815407,204.73002544815407,204.73002544815407,515.2208949862429,515.2208949862429,515.2208949862429,19.5045838217512,19.5045838217512,19.5045838217512,-329.99545335984016,-329.99545335984016,-329.99545335984016,0.0,0.0,0.0,1929.909654699296
2016-05-29,1726.1594760495263,-684.4541378201047,4818.080094978373,1726.1594760495263,1726.1594760495263,285.09853389070395,285.09853389070395,285.09853389070395,420.98816042398283,420.98816042398283,420.98816042398283,205.66201359618188,205.66201359618188,205.66201359618188,-341.55164012946074,-341.55164012946074,-341.55164012946074,0.0,0.0,0.0,2011.2580099402303
2016-05-30,1727.1393228479108,-499.210351425031,4798.389146933162,1727.1393228479108,1727.1393228479108,365.2879713888314,365.2879713888314,365.2879713888314,308.88304162244543,308.88304162244543,308.88304162244543,410.58503208182105,410.58503208182105,410.58503208182105,-354.18010231543514,-354.18010231543514,-354.18010231543514,0.0,0.0,0.0,2092.427294236742
2016-05-31,1728.1191696462952,-1204.0703510707124,4338.393815277558,1728.1191696462952,1728.1191696462952,-330.5470240426867,-330.5470240426867,-330.5470240426867,208.5157561164603,208.5157561164603,208.5157561164603,-171.58788053331278,-171.58788053331278,-171.58788053331278,-367.4748996258342,-367.4748996258342,-367.4748996258342,0.0,0.0,0.0,1397.5721456036085
2016-06-02,1730.0788632430642,-1114.9621298455213,4332.726409270366,1730.0788632430642,1730.0788632430642,-97.91665667184158,-97.91665667184158,-97.91665667184158,137.18226501863515,137.18226501863515,137.18226501863515,159.22061120132898,159.22061120132898,159.22061120132898,-394.3195328918058,-394.3195328918058,-394.3195328918058,0.0,0.0,0.0,1632.1622065712227
2016-06-03,1731.0587100414484,-678.0153338023924,4579.377711564104,1731.0587100414484,1731.0587100414484,192.59362735536192,192.59362735536192,192.59362735536192,185.26952597013977,185.26952597013977,185.26952597013977,414.29668821491066,414.29668821491066,414.29668821491066,-406.97258682968857,-406.97258682968857,-406.97258682968857,0.0,0.0,0.0,1923.6523373968103
2016-06-04,1732.038556839833,-1013.2997413440834,4193.995594104455,1732.038556839833,1732.038556839833,-120.15812474209605,-120.15812474209605,-120.15812474209605,278.86042859643356,278.86042859643356,278.86042859643356,19.50458382235889,19.50458382235889,19.50458382235889,-418.5231371608885,-418.5231371608885,-418.5231371608885,0.0,0.0,0.0,1611.880432097737
2016-06-05,1733.0184036382175,-631.073777429589,4640.668245770657,1733.0184036382175,1733.0184036382175,172.45608235753352,172.45608235753352,172.45608235753352,395.3478893618253,395.3478893618253,395.3478893618253,205.6620135957613,205.6620135957613,205.6620135957613,-428.55382060005314,-428.55382060005314,-428.55382060005314,0.0,0.0,0.0,1905.474485995751
2016-06-06,1733.998250436602,-387.64932051817186,5072.836551665378,1733.998250436602,1733.998250436602,479.97290312142474,479.97290312142474,479.97290312142474,506.06962564657965,506.06962564657965,506.06962564657965,410.58503208104725,410.58503208104725,410.58503208104725,-436.6817546062022,-436.6817546062022,-436.6817546062022,0.0,0.0,0.0,2213.971153558027
2016-06-07,1734.978097234986,-1049.3936830393786,4324.440657398442,1734.978097234986,1734.978097234986,-31.281139668959607,-31.281139668959607,-31.281139668959607,582.8766054608967,582.8766054608967,582.8766054608967,-171.58788053447722,-171.58788053447722,-171.58788053447722,-442.56986459537904,-442.56986459537904,-442.56986459537904,0.0,0.0,0.0,1703.6969575660264
2016-06-09,1736.9377908317551,-748.2339415339618,4673.758669748108,1736.9377908317551,1736.9377908317551,273.26560369494877,273.26560369494877,273.26560369494877,560.612407031874,560.612407031874,560.612407031874,159.2206111992162,159.2206111992162,159.2206111992162,-446.56741453614137,-446.56741453614137,-446.56741453614137,0.0,0.0,0.0,2010.203394526704
2016-06-10,1737.91763763014,-464.4916476152331,5192.627985534303,1737.91763763014,1737.91763763014,424.5519784136372,424.5519784136372,424.5519784136372,454.571985814349,454.571985814349,454.571985814349,414.2966882149598,414.2966882149598,414.2966882149598,-444.3166956156714,-444.3166956156714,-444.3166956156714,0.0,0.0,0.0,2162.469616043777
2016-06-11,1738.8974844285242,-1063.686808428135,4531.022528798592,1738.8974844285242,1738.8974844285242,-118.32404937419982,-118.32404937419982,-118.32404937419982,301.2896931576528,301.2896931576528,301.2896931576528,19.504583821808,19.504583821808,19.504583821808,-439.1183263536606,-439.1183263536606,-439.1183263536606,0.0,0.0,0.0,1620.5734350543244
2016-06-12,1739.8773312269086,-1153.9485085450679,4325.58912048815,1739.8773312269086,1739.8773312269086,-101.38922539251715,-101.38922539251715,-101.38922539251715,123.935058651222,123.935058651222,123.935058651222,205.66201359534057,205.66201359534057,205.66201359534057,-430.9862976390797,-430.9862976390797,-430.9862976390797,0.0,0.0,0.0,1638.4881058343915
